to_postcode,to_country_id
45026-145,32
45026-700,64
45027480,32
45028030,32
45028100,128
45028390,64
45028-390,32
45028516,64
45028-516,32
45028576,32
45028626,64
45028-674,32
45028738,32
45029-272,32
45032290,32
45055270,96
45065720,32
45070-150,32
45070-415,32
45075-230,32
45077028,32
45077-308,32
45200-427,32
45204-101,32
45208253,32
45208-431,32
45265-000,32
45280000,32
45300-000,96
45360000,32
45375-000,32
45400-000,64
45520-000,96
45530000,32
45530-000,96
45530-970,160
45570-000,32
45603-097,32
45605-482,32
45607-030,32
45625-000,32
45650380,32
45650-580,32
45652-042,32
45652-130,32
45652-495,32
45653-005,32
45653-758,32
45653970,32
45654-001,32
45654272,32
45655-120,32
45655-767,32
45657-070,32
45662-901,32
45680-000,160
45690-000,32
45700000,96
45700-000,256
45760000,32
45807000,32
45807-000,160
45810000,64
45810-000,192
45816000,96
45816-000,128
45818-000,32
45819-000,32
45820791,32
45821054,32
45836000,32
45840-000,64
45860-000,64
45910-000,32
45936-000,32
45980000,32
45980-000,32
45983000,32
45985156,32
45985342,32
45987092,32
45987-324,32
45990-003,32
45990-111,32
45990283,64
45990-510,32
45990734,32
45990854,64
45990858,32
45992222,32
46100000,32
46100-000,96
46100-045,64
46107324,32
46110072,64
46115254,96
46115310,32
46115-570,32
46117-054,32
46200000,32
46203-000,32
46330-000,32
46400000,64
46430000,32
46430-000,128
46445000,32
46450000,96
46470000,32
46700000,32
46750-000,32
46800000,64
46800-000,32
46810000,32
46810-000,64
46840000,32
46850000,32
46860000,96
46880000,480
46930-000,64
46940-000,32
46960000,96
47150000,64
47200000,64
47610000,32
47630-000,32
47650-000,96
47800030,32
47800271,32
47800970,32
47802-444,32
47808066,32
47810-638,32
47852016,32
47855298,64
47855648,64
47855-654,64
47864-576,64
47990000,32
48007903,32
48007-904,32
48009156,64
48020540,32
48070110,32
48108-000,32
48110-000,32
48120-000,64
48190-800,32
48300-000,32
48330-000,96
48400000,128
48490000,64
48500000,32
48500-000,32
48601230,32
48603410,32
48605-240,32
48605560,32
48607360,32
48608-240,64
48700000,96
48730-000,128
48860000,32
48890000,32
48895000,32
48901-340,96
48904-115,32
48970-000,96
48975-000,32
48985-000,96
49000-323,32
49000384,32
49001087,32
49010310,96
49010-310,32
49015-110,64
49015-160,32
49015180,96
49015230,64
49015-250,32
49015300,32
49020010,32
49020070,64
49020-070,32
49020090,32
49020190,32
49020-210,32
49020-220,32
49020295,64
49020-700,64
49025040,32
49025090,64
49025100,32
49025-390,32
49025550,32
49025730,64
49025750,32
49026-010,32
49026-106,32
49026150,32
49026215,64
49026225,32
49027190,32
49030-210,64
49030-270,32
49032010,64
49032-140,64
49032230,32
49032280,32
49032490,32
49032-500,32
49035-020,32
49035170,32
49035-180,32
49035-300,32
49035-480,32
49035630,32
49035-630,32
49035740,64
49037090,64
49037120,32
49037-130,96
49037240,64
49037380,32
49037460,32
49037-620,32
49037-864,32
49038-260,32
49038-443,32
49040320,32
49041-156,32
49042010,32
49045100,32
49045250,64
49045285,32
49045423,96
49045550,64
49045730,32
49047320,64
49048430,32
49050370,32
49050-660,96
49052310,64
49052335,32
49055260,32
49065470,32
49065800,64
49072-400,96
49072-700,32
49075100,128
49075190,32
49092030,32
49095650,32
49095-780,32
49095793,32
49095803,64
49095806,32
49095-812,32
49097-090,32
49140000,96
49160000,128
49290000,32
49300-000,32
49360000,32
49400000,64
49400-000,128
49480-000,32
49500157,32
49504015,32
49520000,32
49690000,64
49700000,32
49810-000,32
50040-090,128
50070245,64
50070-410,32
50070900,32
50090630,32
50100230,32
50610070,32
50610-120,32
50610220,32
50610-220,32
50610360,32
50630190,32
50670060,64
50680-150,32
50710010,64
50710270,64
50710-350,32
50710-485,32
50720-585,32
50721-775,32
50740-320,32
50740450,32
50740525,64
50741-430,32
50761340,32
50780010,32
50800030,32
50860260,32
50920135,32
51010090,32
51011010,32
51011-010,32
51011065,32
51011-065,32
51011220,32
51011410,32
51011420,32
51011-560,32
51020001,96
51020010,128
51020-041,32
51020-050,64
51020060,32
51020-100,96
51020260,64
51020-270,64
51021000,32
51021-000,128
51021010,32
51021040,32
51021070,96
51021-150,32
51021-300,32
51021360,32
51021-520,32
51021-550,96
51030010,96
51030020,32
51030-020,32
51030-030,32
51030-215,32
51030-300,64
51030-540,32
51030900,32
51110130,32
51111000,32
51111-150,32
51130010,64
51130020,32
51160035,64
51160-035,32
51190220,32
52011-040,64
52011230,64
52011260,96
52011-260,32
52020-070,32
52020-170,32
52021180,128
52031470,32
52040250,32
52040-300,32
52041160,64
52041-305,64
52050005,32
52050-005,64
52050020,32
52050100,64
52050110,32
52050-110,32
52050115,32
52050-145,32
52050225,64
52050280,32
52050500,32
52050660,32
52051-060,32
52051175,64
52051-230,64
52051280,64
52051-350,32
52060-105,32
52060165,32
52060280,32
52060-590,32
52061-275,32
52061420,32
52061-512,32
52061-525,96
52070-010,32
52070040,32
52070230,64
52070-230,160
52110-040,32
52110-100,32
52130-330,32
52280273,32
53030-030,32
53030-150,32
53040055,32
53060080,64
53130410,32
53130540,32
53350-140,32
53370440,32
53439-171,32
53444-220,32
53630503,64
54090290,32
54220-130,32
54240050,32
54400-140,32
54410010,32
54410640,32
54420-010,32
54420190,32
54430030,64
54430060,32
54440320,32
54450-020,32
54450090,32
54481,236
54515-538,32
54580-408,32
54720185,64
54759-280,32
54762030,64
55010-280,32
55012640,64
55014285,32
55014320,32
55014-551,32
55015-020,32
55016-430,32
55125-000,32
55130-000,32
55192370,32
55192-370,32
55200-000,96
55295335,32
55298165,32
55360000,64
55565-000,32
55590-000,32
55630000,32
55640-226,32
55642140,128
55644-150,32
55644-669,64
55670000,64
55745-000,96
56000000,32
56130000,32
56180000,64
56180-000,64
56308-210,32
56309-460,32
56310-756,96
56314-535,32
56320-095,32
56320-811,64
56328-020,32
56328-570,32
56330-055,32
56800000,64
56903-475,32
56912-110,32
56912-188,32
56912-470,32
57025275,32
57035010,32
57035-060,32
57035100,160
57035140,64
57035-160,32
57035-180,64
57035190,64
57035-220,32
57035230,32
57035-250,32
57035260,32
57035-260,32
57035290,32
57035-330,32
57035380,128
57035390,32
57035554,32
57035-554,32
57035556,32
57035560,32
57035630,32
57035670,32
57035687,32
57036110,96
57036400,64
57036410,32
57036440,32
57036450,32
57036-550,32
57036-610,32
57036630,32
57036720,32
57036-750,32
57036770,64
57037-585,32
57038160,32
57038230,32
57038-280,32
57038-380,32
57038730,32
57038-800,64
57039230,32
57045-567,32
57046360,32
57046367,32
57052-483,64
57055-030,32
57055210,32
57055630,32
57063000,32
57063-250,32
57063-420,32
57073490,64
57080525,64
57080-540,32
57080-547,64
57080900,32
57082705,32
57160000,96
57160-000,64
57180-000,96
57240042,32
57255-000,64
57301400,32
57312-265,32
57312640,64
57313050,32
57314120,32
57315214,32
57480000,64
57601440,32
57625-000,32
57800000,64
57820-000,32
57945-000,32
58015-250,32
58025740,64
58030060,32
58030150,32
58030170,32
58033-080,32
58034-050,32
58035060,32
58035105,32
58035110,96
58035-192,96
58036130,32
58036-165,32
58036435,96
58036-830,64
58036-860,32
58036873,32
58037030,128
58037-030,32
58037065,32
58037328,32
58037-328,32
58037-425,32
58037435,64
58038-151,64
58038320,32
58038323,32
58038-330,32
58038-380,32
58038381,32
58038-521,32
58039010,32
58039050,32
58039081,32
58039-210,64
58040-022,64
58041090,32
58041-110,96
58042-060,32
58045150,32
58045220,32
58045-270,32
58046095,32
58046100,32
58046-710,32
58050060,64
58051-840,64
58053-024,32
58055275,32
58055330,32
58057470,32
58075000,32
58075403,32
58084145,32
58087314,32
58102149,32
58103-282,32
58106402,32
58115000,32
58135000,32
58200000,96
58268-000,32
58270000,64
58301265,32
58315-000,32
58340-000,32
58397000,32
58400490,32
58400560,32
58401-135,64
58401528,96
58401730,64
58402763,64
58406115,32
58406150,32
58407573,32
58408027,32
58410-160,32
58410258,32
58415200,32
58415-580,96
58433-195,32
58433615,32
58434500,32
58446000,32
58475000,64
58485000,32
58510000,32
58540-000,32
58582000,32
58701-555,32
58706-310,32
58765000,96
58765-000,32
58770000,32
58800-030,64
58807303,32
58824000,32
58900000,32
58920000,32
58940000,64
58994000,32
59014-020,32
59014100,96
59014-130,32
59015050,96
59022-000,32
59022-300,32
59025-250,32
59025520,32
59032530,64
59062-360,32
59062370,32
59064-480,32
59066435,32
59067610,32
59070-400,128
59072-142,32
59073-240,128
59076-690,64
59078-330,32
59078430,32
59082-000,64
59082040,32
59082-060,64
59082-160,32
59082-180,64
59082-420,32
59084-200,64
59086-200,64
59090-050,96
59090-180,32
59090-240,32
59090-275,32
59090315,32
59090-315,32
59090500,32
59090610,32
59090-720,32
59090-730,32
59091-130,32
59091-250,64
59092-580,32
59094300,32
59094-420,32
59143-290,32
59150426,96
59151250,32
59151480,32
59153-903,32
59158-400,32
59161-020,32
59161-052,32
59161-060,32
59164000,32
59178-000,32
59182-000,32
59215-000,32
59300000,64
59300-000,32
59370-000,32
59440-000,32
59500-000,32
59550000,64
59570-000,32
59585-000,32
59598000,32
59604-060,32
59605-400,64
59609-000,32
59612-061,32
59614-050,32
59625-080,32
59626105,64
59626-222,32
59628-030,32
59631-485,32
59633390,32
59650000,32
59675-000,32
60.175-057,32
60040360,32
60040430,32
60040480,32
60040-480,32
60050071,96
60050-071,32
60060292,32
60060-295,96
60060510,32
60110000,32
60110-300,64
60110-301,64
60110535,64
60115081,32
60115082,32
60115170,32
60115220,32
60115222,128
60115281,32
60115282,32
60120020,32
60120280,32
60125001,32
60125045,32
60125-045,32
60125-070,32
60125100,64
60125120,32
60125121,32
60125150,32
60125-150,32
60125151,64
60125160,32
60135000,32
60135100,32
60135-101,32
60140-000,32
60140-120,96
60150060,32
60150-150,64
60150-170,32
60150190,128
60150-190,32
60160060,32
60160080,32
60160-080,32
60160110,64
60160-110,64
60160-120,64
60160-130,32
60160140,64
60160194,32
60160-194,32
60160196,32
60165050,32
60165070,64
60165-070,160
60165075,32
60165-080,32
60165-082,32
60165085,32
60165-090,64
60165110,128
60165121,32
60165-121,32
60165270,32
60170-000,64
60170020,32
60170-020,32
60170021,32
60170040,128
60170150,32
60170210,32
60170285,96
60170-310,32
60170320,32
60175-045,32
60175070,32
60175-210,32
60175222,64
60175-224,32
60176-115,32
60177150,32
60177-395,32
60177-405,32
60181-225,32
60181246,32
60181-255,32
60182-260,32
60182-360,32
60182435,32
60182-445,32
60190140,32
60190570,32
60191005,32
60192022,32
60192-035,32
60192055,32
60192-055,32
60192060,160
60192-060,32
60192-070,32
60192095,32
60192-153,32
60192205,32
60192-205,128
60192230,32
60192-240,64
60192340,128
60310-230,64
60310760,32
60320040,64
60320-200,64
60325640,64
60332485,32
60336-190,32
60355337,32
60355-337,32
60355572,32
60355660,32
60410-437,32
60411200,32
60411205,64
60415-080,32
60420440,32
60420-570,32
60425808,32
60430140,32
60430-275,32
60430760,32
60440594,32
60450510,32
60450590,32
60455-365,32
60455-372,32
60510107,64
60510118,32
60520485,32
60543375,64
60711485,32
60714270,64
60714502,32
60714612,32
60714665,32
60720-315,160
60720570,32
60720-570,32
60730182,32
60741255,32
60743276,32
60749020,32
60750-270,32
60761-475,32
60762-805,32
60810010,32
60810-010,32
60810-018,32
60810450,32
60811110,64
60811460,32
60811655,32
60813040,32
60813565,32
60813575,64
60813610,32
60813765,32
60821740,32
60821-795,64
60821800,32
60822080,64
60831075,32
60831340,32
60833-045,32
60833096,64
60833185,32
60833695,32
60840430,32
60841032,32
60841455,32
60851-120,32
60851-170,32
60860-445,32
60861-135,32
60862595,32
60864240,32
60868680,32
60871-210,32
60872596,64
60872-665,32
60872-675,32
61619-007,96
61619-262,64
61624-512,32
61629-060,32
61634000,32
61635025,32
61635350,32
61650520,32
61700-000,32
61760105,32
61761-070,64
61770030,32
61771907,32
61775229,32
61775903,32
61777-040,64
61779-500,32
61809-120,32
61900-620,32
61905050,64
61905-520,32
61932-330,32
61948-040,32
62011-210,32
62041-610,64
62042-240,96
62044-250,32
62280-000,32
62320-049,32
62370-000,32
62380-000,64
62400-000,64
62550-000,96
62580000,64
62595000,32
62598-000,128
62598-970,32
62600-000,32
62700000,32
62740000,32
62800000,32
62810-000,32
62823000,32
62823-000,64
62882020,96
62898-000,32
62900000,32
62900-000,32
62930000,32
62930-000,64
62945990,32
62965000,96
63018-040,32
63031-600,32
63040640,32
63050202,32
63106-070,32
63108-350,96
63110-080,32
63180000,32
63180-000,32
63260-000,32
63300-000,32
63380000,32
63380-000,32
63475-000,64
63501010,32
63502108,32
63502510,32
63503880,32
63560000,96
63580000,32
63590000,32
63660-000,160
63704-075,32
63900-000,32
64000300,32
64001-550,64
64003120,32
64014-058,64
64015300,32
64022132,64
64033-720,96
64046190,32
64046-350,96
64048-425,32
64049-250,32
64049-512,32
64050-170,32
64051050,64
64052-860,32
64053-080,32
64053-090,32
64053-210,96
64058-035,64
64062-230,32
64090-095,32
64091-140,64
64160-000,32
64180000,64
64180-000,64
64190-000,32
64200350,32
64200-361,32
64202150,64
64204-010,32
64204075,32
64204245,32
64205-030,32
64207265,96
64215-319,32
64217055,32
64218680,32
64260-000,32
64280-000,32
64430-000,64
64604545,32
64750-000,32
64770-000,32
64945-000,64
64990-000,32
65.063-080,32
65010-000,32
65035-520,32
65035790,32
65055080,96
65057-707,32
65058-526,32
65061650,32
65063-080,32
65063-686,32
65065-180,32
65065-270,32
65065390,32
65066010,64
65066210,32
65066-432,32
65067-197,32
65067-222,32
65068-497,32
65068500,64
65071395,32
65072-340,64
65072-760,32
65072-780,96
65074-111,32
65074-251,32
65074856,32
65075035,32
65075040,64
65075-040,32
65075-140,64
65075-180,32
65075340,32
65075-390,32
65075460,64
65075650,32
65075-692,32
65075-770,32
65075810,32
65076230,64
65076420,32
65077-220,32
65077357,32
65077-420,32
65077552,64
65077-554,32
65077635,32
65110000,64
65110-000,32
65130000,32
65215-000,32
65350-000,64
65450-000,32
65500000,32
65500-000,32
65602-720,64
65700000,32
65800000,64
65800-000,128
65805000,32
65830000,32
65840000,32
65900390,32
65900-390,32
65900-480,32
65901-580,32
65903-060,32
65907-390,32
65910-705,32
65911-535,32
65912200,32
65912-270,32
65914080,32
65930-000,96
65943000,32
65970000,64
65970-000,32
65973000,64
65975000,64
65980000,32
66015140,32
66023025,32
66023110,32
66023220,32
66030500,32
66030610,32
66033220,32
66033-230,32
66033-265,32
66033-640,64
66033718,32
66033-718,96
66040-100,32
66040-170,32
66040240,32
66040-255,32
66050350,64
66050370,32
66053190,32
66053-355,32
66053360,32
66055030,64
66055-090,64
66055280,32
66055-280,32
66055490,32
66060020,64
66060147,32
66060460,32
66063-018,128
66063060,32
66063-495,32
66070060,32
66070490,32
66075240,32
66080471,32
66083000,128
66083340,64
66085050,32
66085110,64
66085823,32
66087422,32
66093-040,32
66093048,32
66093-048,32
66093802,32
66095105,32
66110110,32
66613190,32
66613375,32
66615-170,32
66615700,32
66617040,32
66617-310,32
66623240,32
66623700,32
66635-110,32
66635-894,32
66645595,32
66650-520,32
66810020,32
66820-000,32
67010570,32
67115000,32
67115-000,32
67120370,32
67120-370,96
67125663,32
67143-670,32
67145585,32
67208140,32
67208-140,32
68005420,32
68010-160,32
68020-740,32
68045000,32
68170000,32
68371-105,64
68371602,32
68380000,64
68380-000,32
68385000,128
68400-000,64
68440000,96
68455-001,32
68455-641,32
68455-672,32
68455-737,32
68456-356,128
68456-760,64
68500040,192
68502-900,64
68503330,32
68503630,64
68507580,32
68511-400,32
68515000,32
68515-000,96
68520000,32
68537-000,64
68540000,32
68540-000,128
68550-000,32
68552140,32
68552220,32
68552-310,256
68552-660,32
68552-790,32
68555-013,32
68555340,32
68555-340,32
68555350,32
68556050,32
68557-756,32
68557-822,32
68570000,32
68575000,96
68580-000,32
68600000,32
68625070,32
68627504,32
68680000,32
68690000,32
68695-000,32
68721000,64
68743527,32
68901-016,32
68901-100,32
68901260,32
68902-010,32
68903-220,32
68903415,32
68903610,32
68907-440,32
68908-270,64
68909-849,32
68925-180,64
68928-003,32
69.037-063,32
69020270,64
69022155,32
69022-280,64
69027430,32
69036200,32
69036-495,32
69037000,32
69037-000,32
69037-005,32
69037-043,32
69037072,32
69037120,32
69037144,32
69037-175,32
69037-480,32
69037580,32
69040003,32
69040-280,32
69040340,32
69041900,32
69045-150,32
69048015,32
69049630,32
69050-001,64
69050-445,32
69053130,32
69053180,32
69054-712,32
69055021,64
69055-021,64
69055035,32
69055-090,32
69055-161,32
69055-180,64
69057015,32
69057021,64
69057-040,96
69058030,32
69058180,32
69058411,32
69058448,32
69058588,32
69060000,32
69060020,32
69060-020,32
69060081,64
69060085,32
69063-500,32
69073-010,32
69073080,32
69077480,64
69079015,32
69079360,32
69082673,32
69090688,64
69093415,64
69093-415,32
69095000,32
69095470,32
69097-258,96
69098324,32
69099-465,32
69100087,32
69152-390,64
69301-050,64
69301-970,32
69305-150,32
69305-270,32
69306-275,32
69306-610,32
69307-051,32
69307755,32
69316-590,32
69317-194,32
69401362,32
69403604,32
69557235,32
69830-000,32
69900574,32
69900604,32
69901239,32
69901254,32
69915-682,32
69917692,32
69917724,32
69918-080,32
69918460,32
69918504,32
69918580,32
69918-600,32
69921114,32
69925-000,32
69932000,32
69945000,32
69975000,64
69980000,32
69980-000,32
70.755-050,32
70070045,236
70200004,96
70200014,32
70232-040,32
70232080,32
70233-110,32
70235020,32
70235110,32
70236120,64
70236-180,32
70238080,64
70239100,64
70254-100,32
70255010,64
70256070,32
70257-130,32
70258020,32
70274-060,64
70275-060,32
70277-170,32
70293010,32
70293040,64
70294-090,32
70294-110,96
70295050,64
70297110,32
70299-060,32
70299160,32
70299-160,32
70310500,96
70330020,32
70330110,32
70336010,32
70336-030,32
70336040,64
70336050,32
70336-090,32
70337-050,96
70338-060,32
70338-080,32
70342020,32
70342100,64
70343010,32
70344080,32
70345030,32
70346080,32
70347020,64
70347040,64
70350-706,32
70351702,64
70351-708,32
70351-763,32
70352030,32
70352060,64
70352-110,32
70353-080,32
70354110,32
70355-030,32
70360716,32
70362020,64
70372030,32
70372-050,32
70373010,32
70373-090,32
70374020,64
70374100,64
70374110,96
70375090,64
70375-110,32
70376010,32
70376080,96
70376110,32
70377010,64
70377060,64
70377-070,32
70380765,32
70380766,96
70381701,32
70381-704,32
70382070,64
70382100,32
70383090,32
70383100,32
70384050,32
70384090,32
70384110,128
70385040,32
70386010,32
70386020,32
70386050,64
70386060,32
70386070,32
70387060,64
70387110,64
